a_cpl,i1_cpl,ep_cpl,e_i_peak,e_isotropic
0.033037999791747694,-0.809827373038373,247.91293357911022,371.8694003686653,2.4930849223102816e+47
0.002317653049862818,0.05326694041154678,16.392220878863753,24.588331318295616,1.1334202932899517e+46
0.0023413467844444202,0.0542894718312672,16.35037631312983,24.525564469694757,9.108252722443078e+45
