a_band,ep_band,i1_band,i2_band,e_i_peak,e_isotropic
0.008312775975029087,447.8096737597198,-1.0538292129272628,-2.462904157075698,671.7145106395797,2.4245552131997448e+47
0.00036574061951524274,46.14239106147477,0.03567186386986543,0.050543379101426034,69.2135865922121,1.1311467818727815e+46
0.0003795489480360719,45.2746430554937,0.036256130652589924,0.05088030585262526,67.91196458324055,8.979018138792267e+45
