a_cpl,i1_cpl,ep_cpl,e_i_peak,e_isotropic
0.03306919662514826,-0.8091693673048554,247.75974019384046,2725.357142132245,4.370497657780886e+49
0.0023204854698057366,0.05344735069739559,16.478133558432404,181.2594691427562,1.718339901339437e+48
0.0023259328958903647,0.05340754025274219,16.3586473739374,179.94512111331142,1.3854950275794594e+48
