a_sbpl,i1_sbpl,bE,i2_sbpl,e_i_peak,e_isotropic
0.009461795273090896,-0.8698754596556302,273.6330949078123,-2.27658157211902,3131.394623251943,2.175521014098059e+49
0.00040879276284840754,0.07125238508980347,42.55822014778363,0.05377193345471243,389.6348188347756,1.199437340675199e+48
0.0004186422695094498,0.07123430705860789,44.019649337456315,0.05352829446597562,363.09903036220794,1.0332841034653493e+48
