a_band,ep_band,i1_band,i2_band,e_i_peak,e_isotropic
0.008317836508736045,447.6587145057915,-1.0539030991609077,-2.462433979981151,4028.9284305521237,2.3758687294826896e+49
0.00037221767715315754,45.48114668962597,0.03569943079075011,0.049802413536311096,409.3303202066336,8.044606891320882e+47
0.00037090262961031635,44.92163601421811,0.035699547539695065,0.04992281807741916,404.29472412796304,5.921055212268954e+47
