a_cpl,i1_cpl,ep_cpl,e_i_peak,e_isotropic
0.03299534840831128,-0.8108927284835145,247.9828261128685,272.7811087241554,9.053392196744069e+45
0.0022884487673711235,0.05128074828540641,16.42631403686343,18.068945440549783,4.132191557903097e+44
0.002383908428322576,0.05371097694489135,16.115934266328225,17.72752769296102,3.1937368345236306e+44
