a_band,ep_band,i1_band,i2_band,e_i_peak,e_isotropic
0.00831161497417919,447.35923906951075,-1.0537021480200561,-2.461764395286255,2684.1554344170645,1.3233464799180392e+49
0.0003616164104676481,46.22662862541023,0.03604009080512882,0.05030471272433967,277.35977175246126,5.052274215139327e+47
0.0003930742638713104,44.823475554891786,0.03563632296280028,0.05002569123258205,268.94085332935083,3.91893462466657e+47
